text,count
"SOUTH CAROLINA, MOUNT PLEASANT",18
"ZULULAND, NATAL?",18
"EASTERN PROVINCE, KIVU",18
BUNDUKE?,18
"EQUATORIAL PROVINCE, DISTRICT OF LAKE TUMBA",18
EL HARRACH (FORMERLY MAISON CARREE),18
NYANZA,18
"SOUTH CAMEROON, CLANG",18
BOBO DIOULASSO,18
"CISKEI REGION, KINGWILLIAMSTOWN DISTRICT",18
PURKO SECTION,18
"ALTA VERAPAZ, NEAR COBÁN",18
"GUERRERO, SAN MIGUEL",18
"JALISCO, ZAPOTILTEC",18
"OAXACA, MIXTECA",18
"OAXACA, CUILAPA, TEOCALLI",18
"UTILA ISLAND, NORTH SIDE, 1/2 MILE WEST OF BLACK ROCK HARBOR",18
"DF/MEXICO, CHICONAUHTLA, EAST TRAVERSE 8",18
"VERACRUZ, NEAR PANUCO, ZAQUIL",18
"CHIHUAHUA, CARICHIC, SANTA CATARINA",18
"MICHOACÁN, PATAMBAN",18
SANTA FE,18
"MICHOACÁN, IHUATZIO",18
"MICHOACÁN, OCUMICHO",18
"OAXACA, LIEZA AND BOCA DEL RIO",18
"OAXACA, MOJARRAS",18
"NEW GUINEA, HUON GULF",17
NEW IRELAND?,17
"NEW GUINEA, AITAPE",17
"SOLOMON ISLANDS, MALAITA ISLAND GROUP",17
"ARNHEMLAND, YIRRKALLA",17
"GILBERT ISLANDS, BANABA",17
TX,17
"AK, KENAI PENINSULA BOROUGH, KENAI",17
"BC, VANCOUVER, WEST",17
"ID, BANNOCK COUNTY?, BINGHAM COUNTY?, FORT HALL",17
"SONORA, NARIZ",17
"SAS, POUND MAKER RESERVATION, BATTLEFORD",17
"WA, KING COUNTY, PIERCE COUNTY, MUCKLESHOOT RESERVATION",17
"AZ, MARICOPA COUNTY, PHOENIX",17
"AK, KUSKOKWIM RIVER",17
"AK, NOME",17
"AK, THLUHUGGU, HOONAH KOW",17
"UT, SAN JUAN COUNTY, GRAND GULCH REGION",17
"SIBERIA, NORTH KAMTCHATKA, KAKHTANA",17
"SIBERIA, M. POST",17
SZECHUAN,17
SHIGATSE,17
"LUZON, LEPANTO-BONTOC PROVINCE",17
"JAVA, CENTRAL JAVA",17
ISFAHAN,17
"RAJASTHAN, UDAIPUR",17
BA:N NO:NG TUN,17
NORTH EAST THAILAND/NORTH LAOS,17
NORTH VIETNAM,17
"MONGOLIA, CHILIAN HOTOGA WELL, SITE 35",17
"EAST PERU, RIO ALTO UCAYALI",17
"SOUTHEAST PERU, DEPARTMENT OF MADRE DE DÍOS, RÍO COLORADO",17
CENTRAL BRAZIL,17
SOUTHEAST PERU,17
NAZCA,17
MARQUEZ,17
VILLAGE OF SEETON PONTA,17
IREBU,17
CATARACTS,17
ARUWIMI-UELE,17
ARUWIMI?,17
MONGALLA?,17
"BUDJA, MONGALLA?",17
"LEOPOLDVILLE, KINSHASA?",17
MAIILA,17
BOKOTE,17
JOS DISTRICT,17
"EPULU, STANLEYVILLE",17
ABEOKUTA,17
"NILE DELTA, TAFEHNET AL-ASHRAF VILLAGE",17
"TABASCO, TRINIDAD (NEAR MONTE CRISTO)",17
"DF/MEXICO, ATZCAPOZALCO?",17
"(PANAMA?), ANCON",17
"DF/MEXICO, COYOACAN",17
"DF/MEXICO, TLALMANALCO",17
"BRICKYARD NEAR MONUMENT OF QUETZALCOATL, ABOUT 200 METERS FROM TRUNCATED CONE",17
"DF/MEXICO, CHICONAUHTLA, NORTH TRAVERSE 4",17
"DF/MEXICO, CHICONAUHTLA, EAST TRAVERSE 7",17
"DF/MEXICO, NONOALCO, CAMPO CERRO, EAST TRAVERSE, NORTH NORTH NORTH EXTENSION",17
"VERACRUZ, SAN CRISTOBAL, TAMPECHE",17
TABASCO,17
"PUEBLA, PANHUATLAN, ATLA AND XOLOTLA",17
"DEPARTMENT GUATEMALA, SAN PEDRO SACATEPÉQUEZ",17
"SAMOA, APIA",16
"BISMARCK ARCHIPELAGO, ADMIRALTY ISLANDS, NINIGO GROUP (ECHIQUIER ISLAND)",16
TONGA,16
"ADMIRALTY ISLANDS, BALUAN ISLAND (BALOWAN) OR LOU ISLAND",16
"NEW HEBRIDES, MALAKULA GROUP (MALEKULA)",16
"NEW HEBRIDES, MALAKULA GROUP (MALEKULA), AMOK",16
"NEW GUINEA, SOUTHERN HIGHLANDS DISTRICT OF PAPUA, KEWA LANGUAGE AREA, BETWEEN KAGUA AND IALIBU, VILLAGE OF MULI",16
"WESTERN AUSTRALIA, PULYKARA, 70 MILES WEST OF ""GUNBARREL HIGHWAY""",16
"NEW GUINEA, SEPIK RIVER, KUBKEIN VILLAGE? (KUBKEIN?)",16
MICRONESIA?,16
"MO, NEW MADRID COUNTY, NEW MADRID",16
"BC, PORT SIMPSON",16
"BC, BABINE RIVER, KISGAGAS",16
"NY, SUFFOLK COUNTY, LONG ISLAND, SHINNECOCK RESERVATION",16
NORTH AMERICAN INDIAN,16
"AZ, PINAL COUNTY, BLACKWATER",16
IN,16
"NM, CIBOLA COUNTY, LAGUNA, BEYOND AKWE KAIPA ABOUT 1/6 MILE FROM TOWN",16
"AK, NORTHWEST ARCTIC BOROUGH?, NORTH SLOPE BOROUGH?, BETWEEN POINT CLARENCE AND POINT HOPE",16
"AK, BERING SEA, NUNIVAK ISLAND",16
"AK, BERING SEA COAST",16
"AK, PRINCE OF WALES ISLAND, THLIN QWAN",16
"AK, HAINES BOROUGH, CHILKAT QWAN",16
"AK, ADMIRALTY ISLAND, CHYEEKE, HOOTZ-A-TA QWAN",16
"AK, AH-QUEY RIVER, GUN-NAH-HO QWAN",16
"AZ, MOHAVE COUNTY, FORT MOHAVE INDIAN RESERVATION, NEEDLES, FORT MOHAVE",16
ILOILO,16
JOLO,16
"SIBERIA, ARCHANGELSK PROVINCE",16
"BALI, TASA",16
"MINDANAO, DIST OF DAVAO, CALAGAN",16
GHAZNI,16
"KERALA, TRICHUR",16
DJEBEL ED-DRUZE,16
DUBAY,16
RIO UAUPÉS-CAQUETÁ,16
UPPER MARAÑON RIVER,16
"NORTHEAST PERU, AGUAYTIA RIVER",16
"SOUTHEAST PERU, UPPER INUYA RIVER, VARADERO",16
"DEPARTMENT OF SANTA CRUZ, SAN ANTONIO DE PARAPETI",16
"DEPARTMENT OF LORETO, DISTRICT OF YAQUERANA, GALVEZ RIVER, NUEVO SAN JUAN VILLAGE",16
"CENTRAL COAST, ANCON?",16
BIDA,16
"WINDWARD ISLANDS, DOMINICA",16
MASHONALAND,16
"EASTERN PROVINCE, URNA",16
"EASTERN PROVINCE, STANLEY FALLS",16
STANLEY POOL?,16
BENI,16
NORTHEAST,16
"NORTHWEST, NOSI-KOMBA, AMPANGORIANA VILLAGE",16
KOTU?,16
KISORO,16
TANASAKASOU VILLAGE,16
"GUERRERO, IGUILA",16
"JALISCO, NEAR LAKE ZACOALCO, TIZAPÁN",16
PIXANA,16
"JALISCO, NEAR NOSTIC, TOTOATE",16
"OAXACA, MITLA (RUINS OF MITLA)",16
"DF/MEXICO, ESCALARILLAS (MEXICO CITY)",16
TRAVESIA,16
"DF/MEXICO, EL ARBOLILLO, TRENCH K",16
"DF/MEXICO, SANTIAGO AHUITZOTLA NEIGHBORHOOD",16
SOUTH BANK OF RIO TAMASI,16
HUEHUETENANGO,16
"ALTA VERAPAZ, TAMAHÚ",16
SAN PABLITO PAHUATLAN,16
"CHIAPAS, PAREDON?",16
"OAXACA, LADRILLERA JUCHITAN",16
"NEW HEBRIDES, ESPIRITU SANTO ISLAND (SPIRITU SANTO)",15
SOCIETY ISLANDS,15
"SOLOMON ISLANDS, EAST SOLOMON ISLANDS",15
OTAGO? (OTAGA),15
"NEW GUINEA, FINSCHAFEN",15
"NV, NYE COUNTY, MJAP, ATV (BCS), HOUSE I-A, SOUTHWEST QUADRANT, FEATURE 1",15
"CA, MENDOCINO COUNTY, ROUND VALLEY",15
"CA, SHASTA COUNTY",15
"OR, KLAMATH COUNTY, KLAMATH INDIAN RESERVATION",15
"CA, SAN DIEGO COUNTY, MESA GRANDE",15
"ONT, FORT WILLIAM",15
"ONT, MUNCEYTOWN",15
"ONT, SIX NATIONS RESERVATION",15
"NY, FRANKLIN COUNTY, SAINT REGIS RESERVATION",15
"AK, UPPER YUKON VALLEY, MOUTH OF PORCUPINE RIVER, FORT YUKON",15
"UT, WASHINGTON COUNTY?, SHIVWITS RESERVATION",15
PONDS BAY,15
SAKHALIN ?,15
"LUZON, NORTH LUZON, CAGAYAN PROVINCE",15
"MINDANAO, VICINITY OF LAKE LANOS",15
MALAY PENINSULA,15
"BORNEO, BRITISH NORTH BORNEO",15
"PEERMADE HILLS, TRAVANCORE",15
"LUZON, NUEVA ECIJA PROVINCE",15
ROMBLON ISLAND/SIBUYAN ISLAND,15
LEYTE,15
"SULU, JOLO",15
LUZON ?,15
BALUCHISTAN,15
SAM NEAU PROVINCE,15
"NORTH EAST THAILAND, NORTH LAOS",15
"DHOFAR, SALALAH",15
"LAO CAI PROVINCE, SAPA DISTRICT",15
CENTRAL HIGHLANDS,15
"SHABARAKH USU, 685 MILES FROM KALGAN",15
UCAYALI RIVER,15
"PATAGONIA, HIGH PAMPAS",15
UPPER UCAYALI RIVER,15
YARINA COCHA,15
POTOLO,15
"UPPER NAPO RIVER, SANTA MARÍA",15
AMPIYACU RIVER,15
HIGHLANDS?,15
"NORTHEAST OF CHARAGUA IN THE BAÑADO DE ISOSO, LA BRECHA",15
PARACAS?,15
"NEAR CHANCAY, LACHAY",15
NIGER REGION,15
VILLAGE OF MOENGO TOEPPO,15
BOYOMO FALLS,15
BASCHI SHAMBA,15
LULUABURG,15
OMBATHU,15
IKOZI MISSION,15
TIZNIT,15
"NORTHEAST COAST OF CUBA, BARACOA",15
"OAXACA, HUITZO",15
"TABASCO, MONTE CRISTO",15
"HUEHUETENANGO, CHACULA",15
"OAXACA, TUTUTEPEC",15
"OAXACA, CUILAPA?",15
"DF/MEXICO, NEAR ATZACAPOTZALCO",15
"NEAR OLANCHITO, JARUCA",15
"DF/MEXICO, TICOMAN, TRENCH I",15
"(TOLEDO DISTRICT), WILD CANE CAY, SURFACE",15
"BONACCA ISLAND, KELLY'S HILL",15
"DF/MEXICO, SAN JUAN TEOTIHUACÁN, EAST OF SUPERPUESTOS",15
"SONORA, GUIRIEGO",15
"SONORA, SAHUARIPA",15
"VERACRUZ?, ISLA DE PITHAYA? (PITHAYA)",15
"OAXACA, TEHUANTEPEC REGION, QUIENGOLA LOWLANDS",15
"DEPARTMENT GUATEMALA, GUATEMALA CITY",15
"NAYARÍT, SENTISPAC",15
"OAXACA, SAN JOSÉ LACHIQUIRE",15
LA MESA DEL NAYARIT,15
COROZAL,15
CAIMAN NUEVO,15
"OAXACA, ZANATENCO",15
NEW CALEDONIA?,14
"ADMIRALTY ISLANDS, PAK ISLAND",14
"SOLOMON ISLANDS, SANTA ANA? (OWA RAFA? (OWA RAHA))",14
"NEW GUINEA, COASTAL PAPUA",14
"NEW GUINEA, WAHGI REGION, NONDUGL-KUP",14
"NEW GUINEA, MAY RIVER, WANIAP VILLAGE",14
"NEW GUINEA, (TERRITORY OF NEW GUINEA), SEPIK RIVER",14
"NEW GUINEA, SEPIK RIVER, YERAKEI VILLAGE",14
"MANUS ISLAND, PERI VILLAGE (PERRI VILLAGE)",14
"SD, JACKSON COUNTY?, SHANNON COUNTY?, PINE RIDGE INDIAN RESERVATION",14
"AZ, APACHE COUNTY, CANYON DEL MUERTO",14
"NY, ROCKLAND COUNTY, RAMAPO MOUNTAINS",14
"NE, THURSTON COUNTY, WINNEBAGO CITY",14
"ONT, MUNCEY RESERVE",14
"CUMBERLAND SOUND, BAFFINSLAND",14
"MINHO DISTRICT, VIANO DO CASTELLO",14
SIBERIA ?,14
HOKKAIDO (YEZO),14
CHINESE TURKESTAN,14
SOUTHERN LEPANTO,14
"LEPANTO-BONTOC PROVINCE, WESTERN LEPANTO-BONTOC PROVINCE",14
"LUZON, ILOKOS SUR PROVINCE",14
"BALUCHISTAN, KALAT STATE, MASTUNG",14
"SIND, HYDERABAD DISTRICT",14
BENGAL,14
HYDERABAD,14
NEW DELHI,14
ISTANBUL,14
"NORTH OMAN, IBRI",14
YAMAGATA PREFECTURE,14
"LUZON, MOUNTAIN PROVINCE",14
"BAJO UCAYALI RIVER, PAO COCHA",14
"SOUTH COAST, ICA",14
NAJINBURRE,14
"UPPER SURINAM RIVER, VILLAGE OF DEJUN",14
"SARA CREEK DISTRICT, VILLAGE OF MAREEPU UNDRO",14
VILLAGE OF MOOMPUSU,14
ACCRA,14
"KIJABE, LAIKIPIA",14
MOUNT WASHINGTON,14
NEAR LUEBO,14
NDOMBE?,14
LUKENGU?,14
OUGADOUGOU,14
"WEST SUK DISTRICT, SIGOR",14
JOS,14
"NORTHERN FRONTIER DISTRICT, NORTH OF SOUTH HOR",14
BOUNDAUM EST,14
"GUERRERO, XOCHIPALA",14
MORELOS,14
"OAXACA, SOLA",14
"TXOLAN, TEPIC",14
NEXAPA,14
"YUCATAN, MAYAPAN",14
"DF/MEXICO, NEAR TEXCOCO, PAPALOTLA",14
"DF/MEXICO, TICOMAN, TRENCH E, 1ST EXCAVATION",14
"OAXACA, 8 LEAGUES WEST OF TEHUANTEPEC, TRES CRUCES",14
BAY ISLANDS,14
"OAXACA, NEJAPA",14
DF/MEXICO,14
"CHIHUAHUA, NABOGAME",14
"SOLOLÁ, NAHUALÁ",14
"OAXACA, CHILTEPEC",14
"OAXACA, SANTA MARIA JUQUILA",14
"MORELOS, HUEYAPAN",14
"NEW IRELAND (NEW MECKLENBURG), NAMATANAI",13
"NEW HEBRIDES, MALAKULA GROUP (MALLICOLO)",13
"NEW HEBRIDES, AOBA ISLAND (ABOA?)",13
ERROMANGO ISLAND,13
FINSCHAFEN,13
"ADMIRALTY ISLANDS, BALUAN ISLAND (BALOWAN)",13
"NEW GUINEA, NEW GUINEA HIGHLANDS, CHIMBU DISTRICT, MINTIMA",13
"NEW GUINEA, SEPIK RIVER, YAMBUN VILLAGE",13
"NEW GUINEA, URAMA ISLAND, KINOMERE VILLAGE",13
TAGAI,13
"AK, KODIAK ISLAND BOROUGH, KODIAK ISLAND, LIESNOI ISLAND",13
"BC, FRASER RIVER",13
"AK, HAINES BOROUGH, CHILKOOT",13
"CA, MENDOCINO COUNTY",13
"MN, CASS COUNTY, LEECH LAKE RESERVATION, BEAR ISLAND",13
"ONT, RAINY RIVER, ERNO",13
"ONT, MUNCEY TOWN",13
"ONT, LAKE SAINT JOSEPH",13
"AZ, PIMA COUNTY, PAPAGO INDIAN RESERVATION, COVERED WELLS",13
NEW BRUNSWICK,13
LABRADOR,13
"AK, NORTHWEST ARCTIC BOROUGH?, NORTH SLOPE BOROUGH?, BETWEEN CAPE PRINCE OF WALES AND POINT HOPE",13
"IGLULIK, HUDSON BAY",13
MACKENZIE RIVER MOUTH,13
SCHULTZ LAKE,13
"AK, KOSCIUSKO ISLAND, SHAKAN, HENNEA QWAN",13
SWATOW,13
"SIBERIA, CHECHIN",13
"BORNEO, NORTH BORNEO",13
TIENTSIN,13
"SUMATRA, PALEMBANG PROVINCE",13
MARINDUQUE ISLAND,13
MANDRIQUE ISLAND,13
"JAVA, DJOKJAKARTA",13
"YUNNAN PROVINCE, MOSHA VILLAGE",13
"JAVA, BOGOR",13
"DOLPO REGION, BAGLUNG DISTRICT, DO VILLAGE",13
JALALABAD,13
KABUL ?,13
"EASTERN SIND, HALA",13
"BALI, BATUAN VILLAGE",13
"BAC NINH PROVINCE, TU KHE VILLAGE",13
"HA TAY PROVINCE, VAN KANH VILLAGE",13
"TOKYO, ASAKUSA KANNON TEMPLE (SENSOJI)",13
BEIJING,13
MARAJO ISLAND,13
"ABOUT 20 MILES FROM PARAMARIBO, CARIB INDIAN SETTLEMENT",13
"HUILA, NEAR SAN AGUSTÍN, SAN JOSÉ",13
ORURO,13
"BAROTSELAND?, LEALUI?",13
VILLAGE OF FUTU NO HABE ACKABA,13
"MASHONALAND, MAZOE DISTRICT, MOUNT DARWIN",13
"MATABELELAND, SECAMBIS KRAAL",13
SOUTH,13
PONTHIERVILLE,13
CHINTENGE,13
NALA,13
ZANZIBAR,13
IDOFA,13
GROOTFONTEIN,13
"MWARI, LERE DISTRICT",13
"BAUCHI PLATEAU, DASS DISTRICT, BUNUNU",13
"DF/MEXICO, NONOALCO",13
"GUERRERO, PUERTO DE REAL DE LEMON",13
IXTLAN,13
"MICHOACÁN, URUAPAN",13
TULA,13
SAN ISIDRO DE ARENILLA,13
"DF/MEXICO, TENENEPANCO, SLOPES OF VOLCANO POPOCATEPETL",13
"VERACRUZ, CUATALAPAN",13
"DF/MEXICO, TIRIPITEC, NEAR ACAMBERO REGION",13
"DF/MEXICO, SANTIAGO AHUITZOTLA, EL CORRAL VICINITY, TRENCH C, CENTER",13
"DF/MEXICO, CHICONAUHTLA, NORTH TRAVERSE 11",13
CAMPECHE,13
"OAXACA, JALAPA",13
LAKE CHAPALA REGION?,13
CHIAPAS,13
"CHIHUAHUA, NEAR NABOGAME, TALAYOTE",13
RIVAS,13
"ALTA VERAPAZ, CHICHEN NEAR SAN JUAN CHAMELCO",13
"DF/MEXICO, TENANCINGO",13
"SOLOMON ISLANDS, BUKA ISLAND",12
BOUGAINVILLE,12
NEW IRELAND (NEW MECKLENBURG),12
EPI (API) ISLAND,12
"D'ENTRECASTEAUX ISLANDS GROUP, GOODENOUGH ISLAND",12
"SOLOMON ISLANDS, NEW GEORGIA GROUP? (RUBIANA)",12
SIASSI ISLAND,12
"WESTERN AUSTRALIA, WILUNA",12
"BELOW ROPER RIVER, KAROWA",12
"WESTERN AUSTRALIA, 118 MILES NNW OF WARBURTON, TIKATIKA",12
"NEW GUINEA, GOODENOUGH ISLAND, SOUTHEASTERN GOODENOUGH ISLAND, MUD BAY",12
"NEW GUINEA, MAY RIVER, BUREMAI",12
"NEW GUINEA, NEW GUINEA HIGHLANDS, TARI",12
TSCHAS,12
"NEW GUINEA, ASTROLABE MOUNTAINS",12
NORTHWEST COAST?,12
"CA, COAST RANGE",12
"HUDSON BAY, EAST COAST",12
"BC, VICTORIA",12
"BC, NKAMTSIMEMUXU?, NKAMTSI'NEMUX?",12
"BC, ADAP!E",12
"AK, KILLISNOO ISLAND, KILLISNOO",12
"AR, CROSS COUNTY, SAINT FRANCIS RIVER",12
"AZ, NAVAJO COUNTY, HOPI INDIAN RESERVATION, FIRST MESA, WALPI",12
"MT, BLAINE COUNTY, FORT BELKNAP",12
"QUE, EAST MAIN RIVER",12
"FL, WESTERN EVERGLADES, BIG CYPRESS SWAMP",12
"NM, TAOS COUNTY?, TAOS?",12
"AZ, PIMA COUNTY, NORIA VILLAGE",12
"AZ, PIMA COUNTY, CAV-VA-XIAC VILLAGE",12
"SONORA, QUITOVAC",12
"SAS, BATTLEFORD",12
"CA, TUOLUMNE COUNTY",12
"WI, OCONTO COUNTY, SURING",12
"CA, NORTH",12
"QUE, LAKE MISTASSINI",12
EASTERN WOODLANDS?,12
MANSON ISLAND,12
"AK, UPPER KUSKOKWIM",12
"KOUGPAGMIUT, EAST OF MACKENZIE RIVER",12
GREENLAND COAST,12
"AK, NORTH SLOPE BOROUGH, CAPE SMYTHE AND POINT BARROW",12
CAPE BATHURST VICINITY,12
"HORTON RIVER, WEST OF MOUTH",12
"FRANKLIN BAY, EAST OF WHALE BLUFF",12
"AK, KEHK QWAN",12
"AK, JUNEAU BOROUGH?, SICK-NAR-SON-KEE, TAKU QWAN",12
"AK, KEHK ISLAND, KEHK QWAN",12
"NORTHERN YUGOSLAVIA, VILLAGE NEAR ZAGREB",12
FOOCHOW,12
NELLORE ?,12
TIMOR,12
"SIBERIA, NORTH KAMTCHATKA, KINKIL",12
SHANTUNG,12
YUNNAN,12
"BALI, BANGLI",12
"BALI, SEBATOE ?",12
MINDANAO?,12
BARLEG,12
"BILAN, DISTICT OF DAVAO",12
"SULU ARCHIPELAGO, TAWI TAWI ISLAND",12
EAST PAKISTAN,12
HERAT,12
MAZAR-E SHARIF,12
SARBAZ KALAT,12
"RAJASTHAN, JAIPUR AREA",12
SANA'A,12
SAKHA REPUBLIC (YAKUTIA),12
"UTTAR PRADESH, VARANASI (BANARAS)",12
TEREK RIVER,12
"NEAR MARACAIBO, EL PARAISO",12
"NORTHEAST PERU, RIO MORONA",12
RIO NEGRO,12
MAINAS PROVINCE,12
"WEST BRAZIL, JURUÁ AND PURÚS RIVERS AREA",12
NEAR LA PAZ,12
CUZCO DEPARTMENT,12
"RURRENBAQUE, EL BENI",12
TIAHUANACO,12
CHICAMA VALLEY,12
"ICA VALLEY, NEAR CALLANGO",12
ANCON?,12
COAST,12
LURIN VALLEY,12
BIDA?,12
KASAI REGION,12
MATABELELAND,12
BASHI BIEN,12
DJOKO PINDA,12
NEAR NALA,12
MBABANE DISTRICT,12
NYANSA,12
MOBUM OR MOBOM?,12
ADDIS ABABA,12
"COAST PROVINCE, MALINDI",12
"NORTHWEST NGAMILAND, OKAVANGO RIVER, SHAKAWE",12
"NORTHWEST NGAMILAND, OKAVANGO RIVER, MOHEMBA",12
WEST BOURKINA-FASSO,12
KIGEZI?,12
"DF/MEXICO, IXTAPALUCA?",12
"DF/MEXICO, AMECAMECA",12
"GUERRERO, ZUMPANGO",12
"MICHOACÁN, PARANGUITIRO? (PARANGORICUTIRU)",12
"JALISCO, NEAR TOTOATE",12
"VERACRUZ, CEMPOALA",12
"DF/MEXICO (VALLEY OF MEXICO), TACUBA",12
NEAR LAS HUACAS,12
"CAMPECHE, ISLAND OF JAINA",12
"DF/MEXICO, NEAR OZUMBA, CHIMAL",12
"ROATAN ISLAND, NORTHEAST OF COXEN HOLE",12
"(COLON), EAST OF PUERTO CASTILLA, ALONG THE TRUJILLO (TRUXILLO) RAILROAD, LA FRANCIA",12
"DF/MEXICO, SANTIAGO AHUITZOTLA, EL CORRAL",12
"DF/MEXICO, CHICONAUHTLA, EAST TRAVERSE 1-2",12
CERRO TORTUGA,12
"SONORA, LA PLAYA",12
"SONORA, GUAYMAS, MIRAMAR BEACH",12
"CHIHUAHUA, NOROGACHIC",12
"QUICHÉ, CHICHICASTENANGO, ST. THOMAS",12
MICHOACÁN,12
TOTONICAPÁN,12
"CHIAPAS, 30 MILES EAST OF EL REAL, NEAR JETYA RIVER",12
"MICHOACÁN, JANITZIO",12
"OAXACA, SANTO TOMAS JALIEZA",12
"SOLOLÁ, LAKE ATITLAN, SANTA CATARINA",12
"DF/MEXICO, XALATLACO",12
"TABASCO, COMALCALCO?",12
"SACATEPÉQUEZ, ANTIGUA GUATEMALA?",12
FERGUSSON ISLAND,11
"NORTH ISLAND, ROTORUA",11
"NEW GUINEA, (GERMAN NEW GUINEA?)",11
NEW BRITAIN?,11
"SOLOMON ISLANDS, SAN CRISTOBAL?",11
"MANUS ISLAND, USIAI VILLAGE",11
"NEW HEBRIDES, NAVAKA, SOUTH WEST SANTO, TENMARU, NORTH MALEKULA (COAST)",11
"ARNHEMLAND, ELCHO ISLAND",11
"NEW GUINEA, WAGHI VALLEY, NONDUGL AREA, MINJ",11
"WESTERN AUSTRALIA, 116 MILES NORTHWEST OF WARBURTON RANGES, TIKATIKA",11
"NEW GUINEA, (TERRITORY OF NEW GUINEA), UPPER SEPIK RIVER, KARAWAN CAVE",11
"NEW GUINEA, (TERRITORY OF NEW GUINEA), SEPIK RIVER, YERAGAI (YAURANGAI ?)",11
"NEW GUINEA, PAPUA NEW GUINEA, HIGHLANDS?",11
VICTORIA,11
JALUIT ATOLL (DSCHOLUT),11
"BC, GWA'YASTEMS",11
"AK, HAINES BOROUGH, KLUKWAN",11
"AK, WRANGELL ISLAND, FORT WRANGELL",11
"AK, KOSCIUSKO ISLAND, SHAKAN",11
"NV, NYE COUNTY, MJAP, ATV (BCS), HOUSE I-A, SOUTHEAST QUADRANT",11
"NV, NYE COUNTY, MJAP, ATV (BCS), HOUSE I-B, SOUTHEAST QUADRANT",11
"NV, NYE COUNTY, MJAP, J-38 E-H",11
"NM, SANTA FE COUNTY, GALISTEO BASIN, NORTH BANK OF SAN MARCOS CANYON, 3-3.5 MILES NORTHEAST OF CERRILLOS",11
"CA, SAN DIEGO COUNTY?, SAN FELIPE",11
"ALB, STONEY RESERVE",11
QUE,11
"NM, CIBOLA COUNTY, LAGUNA?",11
"OK, OSAGE COUNTY?, WASHINGTON COUNTY?, BARTLESVILLE?",11
"BC, CRESTON",11
"AK?, BERING STRAIT, DIOMEDE ISLANDS",11
FORT MCPHERSON,11
"AK, HAINES BOROUGH, CHILKAT RIVER",11
"AK, HAINES BOROUGH, CHILKAT RIVER, KATKWAAHLTU",11
ARMENIA,11
TEHERAN,11
CALCUTTA,11
"SIBERIA, MIDDLE KAMTCHATKA",11
"HOKKAIDO, SHIKIU",11
"SHANSI, HUAI LU HSIEN, (PEKIN)",11
KANDY,11
"BALI, BAJOENG GEDE",11
"(PARAGUA), CUYO ISLANDS",11
NORTH BALUCHISTAN,11
"KOHISTAN, PANJSHIR VALLEY",11
"BORNEO, NORTH BORNEO, SARAWAK, NIAH RIVER",11
"BORNEO, TINJAR OR BARAM RIVER",11
"CHITRAL, BUMBURET VALLEY",11
GAZIANTEP,11
"MADHYA PRADESH, BASTAR DISTRICT, NARAINPUR FAIR",11
"NORTHERN CHINA, PEKING",11
AQCHAH,11
"VINH LONG PROVINCE, OC-EO",11
KHUMJUNG,11
"SOUTH THAILAND, SONGKHLA",11
"HISTORIC ARMENIA, SIVAS",11
ALEPPO,11
"BORNEO (INDONESIAN), KALIMANTAN STATE",11
"SIBERIA, SAKHA REPUBLIC, YAKUTSK",11
"LAO CAI PROVINCE, SAPA",11
"LAO CAI PROVINCE, SAPA TOWN",11
PUYO,11
"SHIGAI DISTRICT, KANNADAW",11
LANG SON PROVINCE,11
"QUETTA VALLEY, CHILTAN RANGE OUTCROPS, JUST SOUTHEAST OF NUSHKI ROAD, DAMB SADAAT (MIAN GHUNDAI DAMB), Q8",11
"80 MILES NORTH OF CAPE HORN, TEKENIKA STATION",11
"NORTHEAST PERU, ALTO UCAYALI RIVER",11
SANTA ELENA,11
"MATO GROSSO, LOWER GUAPORÉ, NEAR PRINCIPE DE BEIRA",11
CONFLUENCE OF TAPIRAPÉ AND ARAGUAIA RIVERS,11
NEAR TEKENIKE,11
RIO PAPURÉ,11
LLICA,11
NAZCA VALLEY,11
HUARMEY (?),11
"CAQUI, CHAN. VALL.",11
NIGER RIVER,11
"LUALABA, KASAI",11
KASAI REGION?,11
LUALABA-KASAI,11
"KASAI, LOANGE RIVER",11
GOFRONA?,11
BONSOLE,11
JOHANNESBURG,11
NEAR BULAWAYO,11
TURKANA DISTRICT,11
NORTHERN PROVINCES,11
AMPANIHY?,11
"MBULU DISTRICT, KATESH VILLAGE",11
JOS PLATEAU?,11
NORTHEAST CORNER,11
"NEAR DARES-SALAAM, ZANZIBAR",11
EASTERN RAIN FOREST,11
KUMASI,11
FADIOUTH,11
LAKE RUDOLF?,11
"DF/MEXICO, CHALCO",11
"MICHOACÁN, SAN FRANCISCO PERIBÁN",11
"JALISCO, NEAR LAKE CHAPALA, SAN NICOLAS",11
"CHIHUAHUA, CAVE VALLEY",11
"JALISCO, TALA, PUEBLO ON R.R. GUADALAJARA, AMECA",11
"JALISCO?, NEAR MEZQUITE",11
"CHIHUAHUA, NEAR GUACHOCHIC, ARROYO DES IGLESIAS",11
"OAXACA, OCOTLÁN",11
RANCHO VIEJO,11
"MORELOS, CAVES NEAR CUERNAVACA",11
"(CHIQUIMULA), QUETZALTEPEQUE",11
"DF/MEXICO, TICOMAN, EAST EXTENSION",11
"DF/MEXICO, EL ARBOLILLO, TRENCH H",11
"BONACCA ISLAND, PINE RIDGE",11
