text,count
1914 [MUSEUM EXPEDITION],118
2012 [GIFT],116
1897 [GIFT],115
1905 [EXPEDITION],115
1986 [GIFT],114
1988 [PURCHASE],112
1901-1935,109
1913 [EXPEDITION],108
1989 [PURCHASE],108
1998 [PURCHASE],108
1916,107
1977 [BEQUEST],106
1923 [PURCHASE],102
1928,101
1921 [EXPEDITION],100
1993 [GIFT],97
1991,94
1928 [MUSEUM TRANSFER],93
1936 [EXCHANGE],93
1924 [PURCHASE],91
1905 [EXCHANGE],90
1978 [GIFT],90
1995 [GIFT],90
1939 [PURCHASE],90
1965 [EXPEDITION],90
1997 [PURCHASE],85
2002 [PURCHASE],84
2017 [GIFT],83
2005,80
2001 [PURCHASE],78
1938 [PURCHASE],77
1913 [GIFT],76
1917 [EXPEDITION],76
1926,74
1953,74
1997 [GIFT],73
2004,72
1906,71
2006 [GIFT],71
2003 [GIFT],70
1957,67
1970,66
2008 [GIFT],66
1949 [EXCHANGE],64
1950,64
1907 [MUSEUM EXPEDITION],63
1934 [PURCHASE],63
1949 [EXPEDITION],61
1943,60
1945,59
1935,58
1996 [PURCHASE],58
1965 [EXCHANGE],57
1903 [GIFT],56
1912 [EXCHANGE],53
1994 [GIFT],53
1934 [EXCHANGE],53
1921 [EXCHANGE],52
1929 [EXCHANGE],52
2003 [PURCHASE],52
2013 [PURCHASE],50
2015 [GIFT],50
1922 [EXCHANGE],50
1937 [EXPEDITION],50
"1869-1890 [PURCHASE, GIFT]",49
1934 [EXPEDITION],49
1974 [TRANSFER],49
1915 [EXCHANGE],48
1923,48
1942,48
1947,46
1947 [EXCHANGE],46
1954 [EXCHANGE],45
1962 [EXPEDITION],44
1923 [PERMANENT DEPOSIT],43
2001,43
2001 [GIFT],42
1963 [EXCHANGE],42
1895 [PURCHASE],41
1924 [EXCHANGE],40
1994 [PURCHASE],40
1891-1893,39
1952 [EXPEDITION],38
1987 [PURCHASE],38
1928 [EXCHANGE],37
1920 [EXPEDITION],37
1926 [EXPEDITION],37
1908 [EXPEDITION],37
1990 [PURCHASE],37
2011 [PURCHASE],37
1961,36
1956 [EXPEDITION],34
2004 [GIFT],34
1964 [EXPEDITION],33
1951 [EXPEDITION],33
1951 [EXCHANGE],31
1938,31
1945 [PURCHASE],30
1899 [EXCHANGE],29
1960 [EXPEDITION],29
1973 [EXPEDITION],28
2014 [PURCHASE],28
1945 [EXPEDITION],27
2016 [PURCHASE],27
1929,26
1919 [EXCHANGE],25
1931 [TRANSFER],25
1941 [EXPEDITION],25
1949 [PURCHASE],24
2007 [GIFT],24
1921,24
2005 [PURCHASE],24
1967 [EXCHANGE],24
1959,23
1987 [GIFT],23
1926 [PERMANENT DEPOSIT],22
1928 [PURCHASE],21
2013,21
"1896 [EXPEDITION, PURCHASE]",21
2018 [GIFT],21
2006 [PURCHASE],21
2012 [PURCHASE],21
1960 [EXCHANGE],20
1997,20
1952 [EXCHANGE],19
2000,19
1927,18
1904 [GIFT?],18
1993 [PURCHASE],18
2008,18
1901 [EXCHANGE],17
1964 [EXCHANGE],17
1985,17
1933 [EXCHANGE],17
1977 [GIFT],16
1925 [EXPEDITION],16
1976 [TRANSFER],15
1974 [EXPEDITION],15
1968 [PURCHASE],15
1957 [EXCHANGE],14
2011 [GIFT],14
1981 [TRANSFER],14
1904 [EXCHANGE],14
1966 [TRANSFER],14
1916 [EXCHANGE],12
1999 [PURCHASE],12
1897 [PURCHASE],12
2002,12
2009 [PURCHASE],12
1980,12
1943 [TRANSFER],11
1922,11
1951,11
1932,11
1985 [PURCHASE],11
1975 [TRANSFER],10
1894 [GIFT],10
1940 [PURCHASE],10
1987,10
1992,10
1919,10
1946 [EXPEDITION],10
1924,9
1928 [TRANSFER],9
1942 [PURCHASE],9
1930 [EXCHANGE],9
1932 [PURCHASE],9
1985 [TRANSFER],9
1986 [PURCHASE],9
1946 [TRANSFER],9
1949,9
1922 [MUSEUM TRANSFER],9
1952 [TRANSFER],9
1942 [EXCHANGE],8
2008 [PURCHASE],8
1995,8
1920 [EXCHANGE],7
1939 [TRANSFER],7
2005 [GIFT],7
1923 [EXPEDITION],7
1937 [EXCHANGE],7
1989,7
1971 [EXPEDITION],7
1982 [PURCHASE],7
1944,7
1924 [EXPEDITION],6
1899 [GIFT?],6
1948 [EXCHANGE],6
1971,6
1967,6
1972,6
1960,6
1925 [PURCHASE],5
1968,5
1971 [EXCHANGE],5
1958 [EXPEDITION],5
1941,5
1937 [TRANSFER],5
2003 [TRANSFER],5
1929 [GIFT?],5
